service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
MF6-17-200-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-202-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-207-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-234-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-235-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-236-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-237-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-246-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-250-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-251-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-270-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-279-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-284-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-285-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-293-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-302-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-304-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-305-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-309-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-350-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-510-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-512-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-903-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-905-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-906-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-907-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-17-908-aus,1,0,0,0,0,0,0,20240223,20240526
MF6-19-663-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-664-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-670-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-671-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-672-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-675-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-677-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-679-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-680-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-682-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-688-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-689-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-690-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-691-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-693-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-694-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-696-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-697-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-699-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-732-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-734-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-735-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-736-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-737-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-742-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-745-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-753-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-754-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-755-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-19-765-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-22-695-aus,1,0,1,0,0,0,0,20240223,20240526
MF6-22-697-aus,1,0,1,0,0,0,0,20240223,20240526
MF6-29-663-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-664-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-670-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-671-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-672-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-675-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-677-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-679-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-680-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-688-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-690-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-691-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-693-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-694-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-697-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-699-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-732-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-735-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-736-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-737-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-742-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-755-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-29-765-aus,1,1,1,0,0,0,0,20240223,20240526
MF6-39-301-A-aus,1,1,1,1,1,0,0,20240223,20240526
MF6-39-301-aus,1,1,1,1,1,0,0,20240223,20240526
MF6-49-623-aus,0,1,0,0,0,0,0,20240223,20240526
MF6-49-625-aus,0,1,0,0,0,0,0,20240223,20240526
MF6-82-150-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-151-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-152-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-153-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-160-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-166-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-167-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-170-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-180-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-181-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-182-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-190-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-191-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-192-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-411-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-412-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-441-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-443-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-494-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-495-aus,1,1,1,1,0,0,0,20240223,20240526
MF6-82-498-aus,1,1,1,1,0,0,0,20240223,20240526
MF7-13-460-aus,0,0,0,0,1,0,0,20240223,20240526
MF7-13-463-aus,0,0,0,0,1,0,0,20240223,20240526
MF7-13-476-aus,0,0,0,0,1,0,0,20240223,20240526
MF7-14-200-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-207-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-270-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-271-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-273-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-279-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-280-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-281-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-282-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-284-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-285-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-293-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-295-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-302-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-303-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-304-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-305-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-309-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-318-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-364-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-370-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-380-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-903-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-905-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-906-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-907-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-14-908-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-200-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-202-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-207-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-234-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-235-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-236-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-237-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-246-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-250-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-251-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-270-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-279-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-284-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-285-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-293-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-302-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-304-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-305-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-309-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-350-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-510-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-512-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-903-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-905-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-906-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-907-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-17-908-aus,0,1,0,0,0,0,0,20240223,20240526
MF7-21-663-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-664-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-671-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-672-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-675-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-677-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-679-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-680-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-681-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-682-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-688-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-689-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-690-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-691-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-694-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-695-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-697-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-699-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-732-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-734-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-735-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-736-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-737-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-738-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-740-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-742-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-745-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-753-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-754-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-755-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-757-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-758-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-21-765-aus,0,0,0,1,1,0,0,20240223,20240526
MF7-25-467-aus,0,0,0,0,1,0,0,20240223,20240526
MF7-28-760-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-770-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-771-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-772-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-773-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-774-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-775-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-776-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-777-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-778-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-779-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-780-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-781-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-782-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-783-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-784-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-785-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-28-832-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-508-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-513-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-514-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-517-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-546-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-552-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-553-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-555-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-556-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-558-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-561-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-567-aus,1,1,1,1,1,0,0,20240223,20240526
MF7-39-609-aus,1,1,1,1,1,0,0,20240223,20240526
MF8-13-460-aus,1,1,1,1,0,0,0,20240223,20240526
MF8-13-463-aus,1,1,1,1,0,0,0,20240223,20240526
MF8-13-476-aus,1,1,1,1,0,0,0,20240223,20240526
MF8-14-200-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-207-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-270-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-271-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-273-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-279-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-280-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-281-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-282-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-284-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-285-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-293-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-295-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-302-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-303-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-304-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-305-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-309-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-318-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-364-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-370-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-380-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-903-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-905-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-906-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-907-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-14-908-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-200-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-202-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-207-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-234-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-235-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-236-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-237-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-246-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-250-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-251-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-270-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-279-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-284-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-285-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-293-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-302-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-304-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-305-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-309-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-350-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-510-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-512-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-903-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-905-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-906-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-907-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-17-908-aus,0,0,1,0,0,0,0,20240223,20240526
MF8-21-663-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-664-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-670-aus,0,0,0,0,1,0,0,20240223,20240526
MF8-21-671-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-672-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-675-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-677-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-679-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-680-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-681-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-682-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-688-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-689-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-690-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-691-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-693-aus,0,0,0,0,1,0,0,20240223,20240526
MF8-21-694-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-695-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-697-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-699-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-732-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-734-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-735-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-736-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-737-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-738-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-740-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-742-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-745-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-753-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-754-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-755-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-757-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-758-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-21-765-aus,1,1,1,0,0,0,0,20240223,20240526
MF8-22-695-aus,0,0,0,0,1,0,0,20240223,20240526
MF8-25-467-aus,1,1,1,1,0,0,0,20240223,20240526
MF8-25-468-aus,0,0,0,0,1,0,0,20240223,20240526
MF9-14-200-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-207-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-270-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-271-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-273-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-279-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-280-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-281-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-282-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-284-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-285-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-293-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-295-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-302-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-303-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-304-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-305-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-309-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-318-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-364-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-370-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-380-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-903-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-905-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-906-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-907-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-14-908-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-15-503-aus,0,0,1,0,1,0,0,20240223,20240526
MF9-17-200-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-202-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-207-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-234-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-235-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-236-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-237-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-246-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-250-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-251-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-270-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-279-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-284-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-285-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-293-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-302-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-304-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-305-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-309-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-350-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-510-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-512-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-903-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-905-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-906-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-907-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-17-908-aus,0,0,0,1,0,0,0,20240223,20240526
MF9-22-697-aus,0,0,0,0,1,0,0,20240223,20240526
MF9-25-468-aus,1,1,1,1,0,0,0,20240223,20240526
Sat1-12-831-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-834-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-835-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-836-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-837-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-839-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-840-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-841-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-846-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-847-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-888-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-889-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-899-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-925-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-926-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-927-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-928-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-12-929-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-13-460-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-13-462-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-13-463-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-13-469-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-13-476-aus,1,0,0,0,0,1,0,20240223,20240526
Sat1-14-200-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-207-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-270-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-271-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-273-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-279-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-280-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-281-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-282-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-284-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-285-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-293-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-295-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-302-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-304-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-305-aus,0,0,0,0,0,1,0,20240223,20240526
Sat1-14-364-aus,0,0,0,0,0,1,0,20240223,20240526
