DZN_CODE_2021,AREA_ALBERS_SQKM,SA2_CODE_2021
112915933,1.4348,115011291
112915934,1.0481,115011291
112915935,0.7276,115011291
112915936,0.7746,115011291
112915937,0.9556,115011291
112915938,0.8864,115011291
112915939,0.9714,115011291
112915941,0.1608,115011291
112915942,1.3912,115011291
112915943,0.2163,115011291
112915944,0.1715,115011291
112915945,0.1786,115011291
112915946,0.2682,115011291
112945917,1.4131,115011294
112945918,3.0373,115011294
112945919,2.7805,115011294
112966022,1.8302,115011296
112966023,1.4672,115011296
112966024,1.6176,115011296
112966025,1.6779,115011296
112966026,1.2362,115011296
112975857,0.8259,115021297
112975858,6.5374,115021297
112975859,4.157,115021297
112975860,16.7894,115021297
112975861,8.0934,115021297
112975862,10.7315,115021297
112975863,24.0708,115021297
112975864,6.3026,115021297
112975865,16.3947,115021297
112975866,12.7211,115021297
112975867,88.9749,115021297
112975868,65.9359,115021297
112975869,116.005,115021297
112985882,23.5592,115021298
112985883,168.1398,115021298
112995784,2114.7668,115031299
112995785,45.3933,115031299
113005798,72.7005,115031300
113005799,19.7809,115031300
113005800,16.1016,115031300
113005801,20.3548,115031300
113005802,95.7333,115031300
113005803,43.4262,115031300
113005804,63.7527,115031300
113015817,5.2695,115041301
113015818,15.0472,115041301
113015819,4.3734,115041301
113015820,4.1525,115041301
113015822,19.3359,115041301
113015823,32.3245,115041301
113035700,0.09,116011303
113035701,0.6227,116011303
113035702,0.436,116011303
113035704,0.3516,116011303
113035705,0.2599,116011303
113035706,0.9273,116011303
113035707,1.4265,116011303
113035708,0.7068,116011303
113035709,1.3101,116011303
113035710,1.4178,116011303
113035711,0.2084,116011303
113035712,0.2182,116011303
113045683,0.8665,116011304
113045684,1.2359,116011304
113045685,2.4787,116011304
113045686,1.136,116011304
113045687,1.6657,116011304
113065666,3.0791,116011306
113065667,1.669,116011306
113065668,1.6442,116011306
113065669,1.693,116011306
113065670,1.8253,116011306
113070001,0.928,116011307
113070002,0.4443,116011307
113075745,1.2453,116011307
113075746,1.0132,116011307
113075747,1.8358,116011307
113075748,1.4273,116011307
113075749,0.8013,116011307
113075750,1.2904,116011307
113075751,1.5752,116011307
113075752,0.6993,116011307
113075753,0.5397,116011307
113095528,1.3653,116021309
113095529,1.1975,116021309
113095530,1.0695,116021309
113095531,1.4863,116021309
113135560,1.0092,116031313
113135561,0.9417,116031313
113135562,0.896,116031313
113135563,1.7352,116031313
113135564,1.5129,116031313
113145613,0.8942,116031314
113145614,1.2462,116031314
113145615,1.4313,116031314
113145616,1.5708,116031314
113155597,1.3026,116031315
113155598,1.6555,116031315
113155599,2.0268,116031315
113155600,1.2203,116031315
113165544,1.6417,116031316
113165545,1.6238,116031316
113165546,6.7729,116031316
113165547,1.2288,116031316
113175577,1.4553,116031317
113175578,1.5039,116031317
113175579,0.568,116031317
113175580,0.4693,116031317
113175581,0.5971,116031317
113175582,2.8349,116031317
113175583,0.5939,116031317
113175584,0.6631,116031317
113185650,14.904,116031318
113185651,11.2626,116031318
113185652,1.7233,116031318
113185653,1.9794,116031318
113195629,3.2959,116031319
113195630,1.6145,116031319
113195631,0.8503,116031319
113195632,3.096,116031319
113195633,1.8295,116031319
113195634,0.9856,116031319
113195635,1.135,116031319
113195636,0.9317,116031319
113195637,0.8857,116031319
113201519,1.3741,117011320
113201520,1.3892,117011320
113201521,1.1751,117011320
113211485,1.7249,117011321
113211486,0.6389,117011321
113211487,0.6563,117011321
113211488,0.4106,117011321
113231501,0.2699,117011323
113231502,0.5128,117011323
113231503,0.6059,117011323
113231504,0.3007,117011323
113231505,0.9416,117011323
113231506,0.4877,117011323
113241534,1.181,117011324
113241535,1.2754,117011324
113241536,0.348,117011324
113251452,4.1914,117011325
113251453,2.1363,117011325
113251454,2.5829,117011325
113271385,0.1694,117021327
113271386,0.1882,117021327
113271387,0.5433,117021327
113271388,0.1723,117021327
113271389,0.4039,117021327
113271390,0.1096,117021327
113271391,0.2352,117021327
113271392,0.5004,117021327
113271393,0.3822,117021327
113271394,0.2988,117021327
113281433,1.1985,117021328
113281434,0.4157,117021328
113281435,0.5539,117021328
113281436,0.5101,117021328
113281437,0.4658,117021328
113281438,0.465,117021328
113281439,0.2449,117021328
113291202,0.047,117031329
113291203,0.0378,117031329
113291204,0.164,117031329
113291205,0.0968,117031329
113291206,0.0083,117031329
113291207,0.0079,117031329
113291208,0.1959,117031329
113291209,0.1509,117031329
113291210,0.1037,117031329
113291211,0.0446,117031329
113301329,0.4407,117031330
113301330,0.7317,117031330
113301331,0.2243,117031330
113301332,0.2752,117031330
113301333,0.274,117031330
113301334,0.2327,117031330
113301335,0.3067,117031330
113301336,0.1428,117031330
113301337,0.0984,117031330
113301338,0.2149,117031330
113301339,0.154,117031330
113301340,0.3341,117031330
113301341,0.0836,117031330
113301342,0.2646,117031330
113301343,0.5422,117031330
113311281,0.4389,117031331
113311282,0.2334,117031331
113311283,0.2618,117031331
113311284,0.3156,117031331
113311285,0.4,117031331
113311286,0.4912,117031331
113311287,0.1609,117031331
113331179,0.0851,117031333
113331180,0.1028,117031333
113331181,0.0996,117031333
113331182,0.2058,117031333
113331183,0.0916,117031333
113331184,0.1516,117031333
113331185,0.0322,117031333
113331186,0.1703,117031333
113331187,0.086,117031333
113331188,0.0523,117031333
113331189,0.3863,117031333
113361224,0.0909,117031336
113361225,0.191,117031336
113361226,0.155,117031336
113361227,0.2075,117031336
113361228,0.1075,117031336
113361229,0.0481,117031336
113361230,0.0191,117031336
113361231,0.062,117031336
113361232,0.2011,117031336
113361233,0.0279,117031336
113361234,0.0881,117031336
113361235,0.029,117031336
113361236,0.0304,117031336
113361237,0.0109,117031336
113361238,0.0479,117031336
113391702,0.7376,118011339
113391703,0.6322,118011339
113391704,0.4108,118011339
113391705,0.2896,118011339
113391706,0.1385,118011339
113391707,0.2875,118011339
113401683,0.1753,118011340
113401684,0.3825,118011340
113401685,0.4505,118011340
113401686,0.3697,118011340
113401687,0.159,118011340
113401688,0.4757,118011340
113401689,0.4477,118011340
113411647,0.3106,118011341
113411648,0.8541,118011341
113411649,0.2795,118011341
113411650,0.2707,118011341
113411651,0.1318,118011341
113411652,0.3124,118011341
113411653,0.1859,118011341
113411654,0.1785,118011341
113421575,1.9786,118011342
113441667,0.5279,118011344
113441668,0.3628,118011344
113441669,0.5729,118011344
113441670,0.4069,118011344
113450001,1.0114,118011345
113451551,0.8572,118011345
113451552,0.2509,118011345
113451553,0.0734,118011345
113451554,0.1279,118011345
113451555,0.1587,118011345
113451556,0.0986,118011345
113451557,0.148,118011345
113451558,0.3159,118011345
113451559,0.2526,118011345
113451560,0.1486,118011345
113451561,0.1706,118011345
113451562,0.1112,118011345
113461630,1.5006,118011346
113461631,0.5203,118011346
113461632,1.1061,118011346
113461633,1.4015,118011346
113461634,0.6083,118011346
113471588,0.4475,118011347
113471589,0.2588,118011347
113471590,0.1713,118011347
113471591,0.4029,118011347
113541828,1.1757,119011354
113541829,1.6322,119011354
113541830,2.9849,119011354
113541831,0.5346,119011354
113541832,0.6212,119011354
113541833,0.7729,119011354
113541834,1.1946,119011354
113551889,0.3678,119011355
113551890,0.7575,119011355
113551891,1.109,119011355
113551892,1.8158,119011355
113561867,1.0114,119011356
113561868,0.9985,119011356
113561869,0.9173,119011356
113561870,0.2915,119011356
113561871,3.5651,119011356
113561872,0.6833,119011356
113561873,0.7202,119011356
113561874,0.6314,119011356
113561875,0.6181,119011356
113561876,0.5668,119011356
113581991,1.4833,119011358
113581992,1.0156,119011358
113581993,0.686,119011358
113581994,0.9816,119011358
113581995,0.281,119011358
113581996,0.6804,119011358
113581997,0.8693,119011358
113581998,0.5119,119011358
113601952,1.0708,119011360
113601953,0.3412,119011360
113601954,0.3298,119011360
113601955,0.3426,119011360
113601956,0.5932,119011360
113601957,0.4323,119011360
113601958,1.2918,119011360
113601959,0.6908,119011360
113610001,0.8867,119011361
113611847,0.8334,119011361
113611848,0.3334,119011361
113611849,0.3744,119011361
113611851,1.2314,119011361
113611852,0.7046,119011361
113611854,1.1958,119011361
113622051,0.7081,119021362
113622052,0.6331,119021362
113622053,0.3011,119021362
113622054,0.4976,119021362
113622055,0.5911,119021362
113622056,1.2382,119021362
113622057,0.5444,119021362
113662011,1.2037,119021366
113662012,0.858,119021366
113662013,0.2912,119021366
113662014,0.4375,119021366
113662015,0.5418,119021366
113662016,0.5886,119021366
113662017,0.4888,119021366
113662018,0.8362,119021366
113672070,0.8438,119021367
113672071,0.4945,119021367
113672072,0.9493,119021367
113672073,0.7662,119021367
113672074,0.5923,119021367
113702143,0.8031,119031370
113702144,0.6404,119031370
113702145,0.4213,119031370
113702146,0.7368,119031370
113702147,0.7893,119031370
113712219,0.3995,119031371
113712220,0.8634,119031371
113712221,0.6118,119031371
113712222,1.3755,119031371
113712223,0.6352,119031371
113712224,0.4695,119031371
113722160,1.7342,119031372
113722161,0.9449,119031372
113722162,0.8727,119031372
113722163,1.317,119031372
113722164,0.7731,119031372
113722165,0.2949,119031372
113722167,0.541,119031372
113722168,0.9943,119031372
113732129,0.6636,119031373
113732130,0.7663,119031373
113732131,1.302,119031373
113742237,1.1035,119031374
113742238,1.0396,119031374
113742239,0.7975,119031374
113742240,0.6111,119031374
113742241,0.9942,119031374
113742242,0.4155,119031374
113742243,0.5699,119031374
113742244,0.409,119031374
113742245,0.3003,119031374
113772258,0.3978,119041377
113772259,0.5044,119041377
113772260,0.85,119041377
113772261,0.7137,119041377
113772262,0.5731,119041377
113772263,0.7481,119041377
113782358,0.4487,119041378
113782359,0.1075,119041378
113782360,0.3806,119041378
113782361,0.5985,119041378
113782362,0.4262,119041378
113782363,0.2582,119041378
113792340,0.5292,119041379
113792341,1.1411,119041379
113792342,0.558,119041379
113792343,0.2773,119041379
113792344,0.3987,119041379
113792345,0.599,119041379
113802376,1.1522,119041380
113802377,0.6508,119041380
113802378,0.3647,119041380
113802379,0.6177,119041380
113802380,0.5945,119041380
113812321,0.6072,119041381
113812322,0.2656,119041381
113812323,0.5711,119041381
113812324,0.4133,119041381
113812325,0.4401,119041381
113812326,0.7695,119041381
113812327,0.5094,119041381
113822393,0.9638,119041382
113822394,1.1853,119041382
113822395,0.772,119041382
113822396,1.6904,119041382
113832592,0.6293,120011383
113832593,0.9908,120011383
113832594,0.5814,120011383
113832595,1.1866,120011383
113832596,0.8105,120011383
113832597,0.8589,120011383
113832598,0.7138,120011383
113832599,0.5486,120011383
113852631,0.7467,120011385
113852632,0.6479,120011385
113852633,0.5283,120011385
113852634,0.7274,120011385
113852635,0.2892,120011385
113852636,0.7652,120011385
113862612,0.7836,120011386
113862613,0.8148,120011386
113862614,0.87,120011386
113862615,0.038,120011386
113862616,0.666,120011386
113862617,0.9682,120011386
113862618,0.4796,120011386
113870001,0.2469,120021387
113870002,0.1641,120021387
113872694,0.2163,120021387
113872695,0.0887,120021387
113872697,0.2943,120021387
113872698,0.2285,120021387
113872699,0.3426,120021387
113872700,0.2453,120021387
113872701,0.5756,120021387
113872702,0.1792,120021387
113892649,0.5564,120021389
113892650,0.4024,120021389
113892651,0.1614,120021389
113892652,0.65,120021389
113892653,0.3658,120021389
113892654,0.0972,120021389
113892655,0.4005,120021389
113892656,0.171,120021389
113892657,0.2266,120021389
113892658,0.3176,120021389
113892659,0.255,120021389
113922535,0.9697,120031392
113922536,1.0881,120031392
113922537,0.97,120031392
113932479,0.8727,120031393
113932480,0.9457,120031393
113932481,0.5553,120031393
113932482,0.3489,120031393
113932483,0.7266,120031393
113932484,0.5219,120031393
113940001,0.4288,120031394
113942551,0.3515,120031394
113942553,0.6802,120031394
113942554,0.3763,120031394
113942555,0.3524,120031394
113942556,0.5124,120031394
113952516,0.3829,120031395
113952517,0.2489,120031395
113952518,0.11,120031395
113952519,0.35,120031395
113952520,0.7975,120031395
113952521,0.9317,120031395
113952522,0.6536,120031395
113962409,0.6323,120031396
113962410,0.4473,120031396
113962411,0.4037,120031396
113962412,0.2211,120031396
113962413,0.4806,120031396
113962414,0.712,120031396
113962415,0.9462,120031396
113993200,0.5567,121011399
113993201,0.4461,121011399
113993202,0.2579,121011399
113993203,1.1021,121011399
113993204,0.6321,121011399
113993205,0.7022,121011399
113993206,1.1004,121011399
113993207,0.7397,121011399
114013268,0.4773,121011401
114013269,0.2172,121011401
114013270,0.5485,121011401
114013271,0.2859,121011401
114013272,0.3983,121011401
114013273,0.5621,121011401
114013274,0.2717,121011401
114030001,2.1676,121021403
114030002,0.4733,121021403
114033017,0.6882,121021403
114033019,2.0656,121021403
114033020,2.3115,121021403
114033021,6.4167,121021403
114033022,3.3148,121021403
114033023,4.6312,121021403
114033024,10.2859,121021403
114033025,2.3341,121021403
114042998,5.5949,121021404
114042999,4.5617,121021404
114043000,1.3761,121021404
114043001,62.7809,121021404
114043002,5.0588,121021404
114043003,2.0661,121021404
114043004,0.3163,121021404
114063038,0.9671,121021406
114063039,0.9644,121021406
114063040,0.8885,121021406
114063041,1.0808,121021406
114063042,3.614,121021406
114063043,0.5699,121021406
114063044,1.9035,121021406
114073160,1.0184,121031407
114073161,1.8507,121031407
114073162,1.3017,121031407
114073163,1.4282,121031407
114073164,3.1902,121031407
114073165,0.7146,121031407
114073166,1.3477,121031407
114073167,0.8198,121031407
114083180,1.4931,121031408
114083181,0.858,121031408
114083182,0.9799,121031408
114083183,0.943,121031408
114083184,1.5733,121031408
114083185,1.5067,121031408
114083186,2.0308,121031408
114083187,2.4917,121031408
114093121,1.6897,121031409
114093122,1.9939,121031409
114093123,1.5564,121031409
114093124,1.8892,121031409
114093125,0.902,121031409
114093126,0.759,121031409
114093127,1.4613,121031409
114103140,1.3239,121031410
114103141,1.7512,121031410
114103142,0.8407,121031410
114103143,1.6172,121031410
114103144,0.6454,121031410
114103145,2.1534,121031410
114103146,5.9665,121031410
114103147,3.4791,121031410
114113102,3.2072,121031411
114113103,1.432,121031411
114113104,1.3404,121031411
114113105,0.8894,121031411
114113106,0.9733,121031411
114113107,1.2251,121031411
114113108,11.5752,121031411
114123082,2.1463,121031412
114123083,1.5749,121031412
114123084,0.9614,121031412
114123085,0.9789,121031412
114123086,1.2369,121031412
114123087,0.621,121031412
114123088,1.7043,121031412
114123089,4.1033,121031412
114130001,0.1939,121041413
114130002,0.324,121041413
114133356,0.3007,121041413
114133357,0.4423,121041413
114133358,0.3969,121041413
114133359,0.9425,121041413
114133360,0.2531,121041413
114133361,0.3846,121041413
114140001,0.4322,121041414
114140002,0.4084,121041414
114143310,0.5568,121041414
114143311,0.2607,121041414
114143313,0.1717,121041414
114143314,0.1161,121041414
114143315,0.3742,121041414
114143316,0.2166,121041414
114143317,0.1769,121041414
114143318,0.2532,121041414
