,UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
621,215025,Corryong,215.0,"1,000 to 4,999",21.0,Other Urban,2.9552,215027.0,Corryong,215.0,"4,999 or less",21.0,Other Urban,2.9552,
622,215027,Creswick,215.0,"1,000 to 4,999",21.0,Other Urban,14.8996,215028.0,Creswick,215.0,"4,999 or less",21.0,Other Urban,14.8996,
623,215028,Daylesford - Hepburn Springs,215.0,"1,000 to 4,999",21.0,Other Urban,17.5977,215029.0,Daylesford - Hepburn Springs,215.0,"4,999 or less",21.0,Other Urban,17.5977,
624,215030,Dimboola,215.0,"1,000 to 4,999",21.0,Other Urban,3.0834,215030.0,Dimboola,215.0,"4,999 or less",21.0,Other Urban,3.0833,
625,215031,Donald,215.0,"1,000 to 4,999",21.0,Other Urban,6.7831,215031.0,Donald,215.0,"4,999 or less",21.0,Other Urban,6.7831,
626,215032,Euroa,215.0,"1,000 to 4,999",21.0,Other Urban,6.3057,215032.0,Euroa,215.0,"4,999 or less",21.0,Other Urban,6.9254,
627,215033,Eynesbury,215.0,"1,000 to 4,999",21.0,Other Urban,8.4132,215033.0,Eynesbury,215.0,"4,999 or less",21.0,Other Urban,2.6036,
628,215034,Foster,215.0,"1,000 to 4,999",21.0,Other Urban,3.3291,215034.0,Foster,215.0,"4,999 or less",21.0,Other Urban,3.3291,
629,215035,Garfield,215.0,"1,000 to 4,999",21.0,Other Urban,1.8897,215035.0,Garfield,215.0,"4,999 or less",21.0,Other Urban,1.8897,
630,215036,Gembrook,215.0,"1,000 to 4,999",21.0,Other Urban,2.2345,215036.0,Gembrook,215.0,"4,999 or less",21.0,Other Urban,2.2345,
631,221032,Grantville - Pioneer Bay (L),221.0,500 or more,22.0,Bounded Locality,2.7772,215037.0,Grantville - Pioneer Bay,215.0,"4,999 or less",21.0,Other Urban,3.2649,Name Change
632,215037,Heathcote,215.0,"1,000 to 4,999",21.0,Other Urban,6.4141,215038.0,Heathcote,215.0,"4,999 or less",21.0,Other Urban,6.4141,
633,215038,Heyfield,215.0,"1,000 to 4,999",21.0,Other Urban,3.6202,215039.0,Heyfield,215.0,"4,999 or less",21.0,Other Urban,3.6202,
634,215039,Heywood,215.0,"1,000 to 4,999",21.0,Other Urban,6.3732,215040.0,Heywood,215.0,"4,999 or less",21.0,Other Urban,6.3732,
635,215040,Kerang,215.0,"1,000 to 4,999",21.0,Other Urban,9.2085,215041.0,Kerang,215.0,"4,999 or less",21.0,Other Urban,9.2085,
636,221040,Kinglake (L),221.0,500 or more,22.0,Bounded Locality,6.2574,215042.0,Kinglake,215.0,"4,999 or less",21.0,Other Urban,6.2574,Name Change
637,215041,Koo Wee Rup,215.0,"1,000 to 4,999",21.0,Other Urban,1.9884,215043.0,Koo Wee Rup,215.0,"4,999 or less",21.0,Other Urban,2.5848,
638,215042,Koroit,215.0,"1,000 to 4,999",21.0,Other Urban,2.2702,215044.0,Koroit,215.0,"4,999 or less",21.0,Other Urban,2.2702,
639,215043,Korumburra,215.0,"1,000 to 4,999",21.0,Other Urban,5.1856,215045.0,Korumburra,215.0,"4,999 or less",21.0,Other Urban,5.1856,
640,215045,Lancefield,215.0,"1,000 to 4,999",21.0,Other Urban,2.9386,215046.0,Lancefield,215.0,"4,999 or less",21.0,Other Urban,2.9386,
641,215046,Lang Lang,215.0,"1,000 to 4,999",21.0,Other Urban,1.4703,215047.0,Lang Lang,215.0,"4,999 or less",21.0,Other Urban,2.6699,
642,215047,Longwarry,215.0,"1,000 to 4,999",21.0,Other Urban,1.8804,215048.0,Longwarry,215.0,"4,999 or less",21.0,Other Urban,1.889,
643,215048,Lorne,215.0,"1,000 to 4,999",21.0,Other Urban,4.6639,215049.0,Lorne,215.0,"4,999 or less",21.0,Other Urban,4.6639,
644,215049,Macedon,215.0,"1,000 to 4,999",21.0,Other Urban,21.4148,215050.0,Macedon,215.0,"4,999 or less",21.0,Other Urban,21.4148,
645,215050,Maffra,215.0,"1,000 to 4,999",21.0,Other Urban,5.0627,215051.0,Maffra,215.0,"4,999 or less",21.0,Other Urban,5.5525,
646,215051,Maldon,215.0,"1,000 to 4,999",21.0,Other Urban,7.4621,215052.0,Maldon,215.0,"4,999 or less",21.0,Other Urban,7.4621,
647,215052,Mansfield,215.0,"1,000 to 4,999",21.0,Other Urban,10.7124,215053.0,Mansfield,215.0,"4,999 or less",21.0,Other Urban,12.5884,
648,215053,Merbein,215.0,"1,000 to 4,999",21.0,Other Urban,4.7459,215054.0,Merbein,215.0,"4,999 or less",21.0,Other Urban,4.7459,
649,221050,Metung (L),221.0,500 or more,22.0,Bounded Locality,7.9072,215055.0,Metung,215.0,"4,999 or less",21.0,Other Urban,7.9072,Name Change
650,215054,Millgrove,215.0,"1,000 to 4,999",21.0,Other Urban,2.419,215056.0,Millgrove,215.0,"4,999 or less",21.0,Other Urban,2.419,
651,215055,Mirboo North,215.0,"1,000 to 4,999",21.0,Other Urban,5.964,215057.0,Mirboo North,215.0,"4,999 or less",21.0,Other Urban,5.964,
652,215056,Mortlake,215.0,"1,000 to 4,999",21.0,Other Urban,5.3528,215058.0,Mortlake,215.0,"4,999 or less",21.0,Other Urban,5.3528,
653,215057,Mount Beauty - Tawonga South,215.0,"1,000 to 4,999",21.0,Other Urban,12.0767,215059.0,Mount Beauty - Tawonga,215.0,"4,999 or less",21.0,Other Urban,13.4519,Amalgamated
654,222105,Tawonga (L),222.0,200 to 499,22.0,Bounded Locality,1.3752,215059.0,Mount Beauty - Tawonga,215.0,"4,999 or less",21.0,Other Urban,13.4519,Amalgamated
655,215058,Myrtleford,215.0,"1,000 to 4,999",21.0,Other Urban,11.3315,215060.0,Myrtleford,215.0,"4,999 or less",21.0,Other Urban,11.3315,
656,215059,Nagambie,215.0,"1,000 to 4,999",21.0,Other Urban,3.3151,215061.0,Nagambie,215.0,"4,999 or less",21.0,Other Urban,3.3151,
657,215060,Nathalia,215.0,"1,000 to 4,999",21.0,Other Urban,2.6634,215062.0,Nathalia,215.0,"4,999 or less",21.0,Other Urban,2.6634,
658,221055,Neerim South (L),221.0,500 or more,22.0,Bounded Locality,2.5524,215063.0,Neerim South,215.0,"4,999 or less",21.0,Other Urban,2.5524,Name Change
659,215061,Nhill,215.0,"1,000 to 4,999",21.0,Other Urban,3.336,215064.0,Nhill,215.0,"4,999 or less",21.0,Other Urban,3.336,
660,215062,Numurkah,215.0,"1,000 to 4,999",21.0,Other Urban,6.1448,215065.0,Numurkah,215.0,"4,999 or less",21.0,Other Urban,6.1448,
661,215063,Orbost,215.0,"1,000 to 4,999",21.0,Other Urban,3.6551,215066.0,Orbost,215.0,"4,999 or less",21.0,Other Urban,3.6551,
662,215064,Ouyen,215.0,"1,000 to 4,999",21.0,Other Urban,5.7216,215067.0,Ouyen,215.0,"4,999 or less",21.0,Other Urban,5.7216,
663,215065,Paynesville,215.0,"1,000 to 4,999",21.0,Other Urban,4.3329,215068.0,Paynesville,215.0,"4,999 or less",21.0,Other Urban,4.3329,
664,215067,Port Fairy,215.0,"1,000 to 4,999",21.0,Other Urban,9.2602,215069.0,Port Fairy,215.0,"4,999 or less",21.0,Other Urban,9.2602,
665,215068,Red Cliffs,215.0,"1,000 to 4,999",21.0,Other Urban,3.4442,215070.0,Red Cliffs,215.0,"4,999 or less",21.0,Other Urban,3.4442,
666,215069,Riddells Creek,215.0,"1,000 to 4,999",21.0,Other Urban,11.1592,215071.0,Riddells Creek,215.0,"4,999 or less",21.0,Other Urban,11.1592,
667,215070,Robinvale,215.0,"1,000 to 4,999",21.0,Other Urban,5.8644,215072.0,Robinvale,215.0,"4,999 or less",21.0,Other Urban,5.8208,
668,215071,Rochester,215.0,"1,000 to 4,999",21.0,Other Urban,6.2259,215073.0,Rochester,215.0,"4,999 or less",21.0,Other Urban,6.2259,
669,215072,Romsey,215.0,"1,000 to 4,999",21.0,Other Urban,5.4647,215074.0,Romsey,215.0,"4,999 or less",21.0,Other Urban,6.567,
670,215073,Rosedale,215.0,"1,000 to 4,999",21.0,Other Urban,2.7081,215075.0,Rosedale,215.0,"4,999 or less",21.0,Other Urban,2.7081,
671,215074,Rutherglen,215.0,"1,000 to 4,999",21.0,Other Urban,5.0944,215076.0,Rutherglen,215.0,"4,999 or less",21.0,Other Urban,5.4774,
672,215075,San Remo,215.0,"1,000 to 4,999",21.0,Other Urban,3.5848,215077.0,San Remo,215.0,"4,999 or less",21.0,Other Urban,3.5848,
673,215076,Seville,215.0,"1,000 to 4,999",21.0,Other Urban,1.6319,215078.0,Seville,215.0,"4,999 or less",21.0,Other Urban,1.6319,
674,215077,St Arnaud,215.0,"1,000 to 4,999",21.0,Other Urban,5.3899,215079.0,St Arnaud,215.0,"4,999 or less",21.0,Other Urban,5.3899,
675,215078,Stratford,215.0,"1,000 to 4,999",21.0,Other Urban,4.1673,215080.0,Stratford,215.0,"4,999 or less",21.0,Other Urban,4.1673,
676,215079,Tatura,215.0,"1,000 to 4,999",21.0,Other Urban,8.2273,215081.0,Tatura,215.0,"4,999 or less",21.0,Other Urban,8.2273,
677,221069,Teesdale (L),221.0,500 or more,22.0,Bounded Locality,13.1124,215082.0,Teesdale,215.0,"4,999 or less",21.0,Other Urban,13.1125,Name Change
678,215080,Terang,215.0,"1,000 to 4,999",21.0,Other Urban,9.6766,215083.0,Terang,215.0,"4,999 or less",21.0,Other Urban,9.6766,
679,215081,Tongala,215.0,"1,000 to 4,999",21.0,Other Urban,1.9103,215084.0,Tongala,215.0,"4,999 or less",21.0,Other Urban,1.9103,
680,215082,Tooradin,215.0,"1,000 to 4,999",21.0,Other Urban,1.2502,215085.0,Tooradin,215.0,"4,999 or less",21.0,Other Urban,1.2502,
681,215083,Trafalgar,215.0,"1,000 to 4,999",21.0,Other Urban,3.0819,215086.0,Trafalgar,215.0,"4,999 or less",21.0,Other Urban,3.0819,
682,215084,Wandong - Heathcote Junction,215.0,"1,000 to 4,999",21.0,Other Urban,5.3473,215087.0,Wandong - Heathcote Junction,215.0,"4,999 or less",21.0,Other Urban,5.3473,
683,215085,Warburton,215.0,"1,000 to 4,999",21.0,Other Urban,9.7959,215088.0,Warburton (Vic.),215.0,"4,999 or less",21.0,Other Urban,9.7959,Name Change
684,215086,Warracknabeal,215.0,"1,000 to 4,999",21.0,Other Urban,6.9806,215089.0,Warracknabeal,215.0,"4,999 or less",21.0,Other Urban,6.9806,
685,215088,Winchelsea,215.0,"1,000 to 4,999",21.0,Other Urban,6.1311,215090.0,Winchelsea,215.0,"4,999 or less",21.0,Other Urban,6.3783,
686,215089,Wonga Park,215.0,"1,000 to 4,999",21.0,Other Urban,2.2525,215091.0,Wonga Park,215.0,"4,999 or less",21.0,Other Urban,2.2525,
687,215090,Woodend,215.0,"1,000 to 4,999",21.0,Other Urban,5.9026,215092.0,Woodend,215.0,"4,999 or less",21.0,Other Urban,6.0499,
688,215091,Woori Yallock - Launching Place,215.0,"1,000 to 4,999",21.0,Other Urban,8.4568,215093.0,Woori Yallock - Launching Place,215.0,"4,999 or less",21.0,Other Urban,8.65,
689,221079,Wurruk (L),221.0,500 or more,22.0,Bounded Locality,3.0293,215094.0,Wurruk,215.0,"4,999 or less",21.0,Other Urban,3.0293,Name Change
690,215092,Yallourn North,215.0,"1,000 to 4,999",21.0,Other Urban,1.292,215095.0,Yallourn North,215.0,"4,999 or less",21.0,Other Urban,1.292,
691,215093,Yarra Glen,215.0,"1,000 to 4,999",21.0,Other Urban,2.7291,215096.0,Yarra Glen,215.0,"4,999 or less",21.0,Other Urban,2.7291,
692,215094,Yarra Junction - Wesburn,215.0,"1,000 to 4,999",21.0,Other Urban,9.0119,215097.0,Yarra Junction - Wesburn,215.0,"4,999 or less",21.0,Other Urban,9.0119,
693,215095,Yarragon,215.0,"1,000 to 4,999",21.0,Other Urban,1.2684,215098.0,Yarragon,215.0,"4,999 or less",21.0,Other Urban,1.2684,
694,215096,Yarram,215.0,"1,000 to 4,999",21.0,Other Urban,2.5519,215099.0,Yarram,215.0,"4,999 or less",21.0,Other Urban,2.5519,
695,215097,Yea,215.0,"1,000 to 4,999",21.0,Other Urban,3.4727,215100.0,Yea,215.0,"4,999 or less",21.0,Other Urban,3.4727,
696,221001,Allansford (L),221.0,500 or more,22.0,Bounded Locality,1.1406,221001.0,Allansford (L),221.0,500 or more,22.0,Bounded Locality,1.1406,
697,221002,Avenel (L),221.0,500 or more,22.0,Bounded Locality,4.7904,221002.0,Avenel (L),221.0,500 or more,22.0,Bounded Locality,4.7904,
698,221004,Barnawartha (L),221.0,500 or more,22.0,Bounded Locality,1.9449,221003.0,Barnawartha (L),221.0,500 or more,22.0,Bounded Locality,1.9449,
699,221005,Batesford (L),221.0,500 or more,22.0,Bounded Locality,9.1924,221004.0,Batesford (L),221.0,500 or more,22.0,Bounded Locality,10.9641,
700,221006,Birchip (L),221.0,500 or more,22.0,Bounded Locality,3.7375,221005.0,Birchip (L),221.0,500 or more,22.0,Bounded Locality,3.7375,
701,221007,Birregurra (L),221.0,500 or more,22.0,Bounded Locality,1.3874,221006.0,Birregurra (L),221.0,500 or more,22.0,Bounded Locality,1.3874,
702,221008,Boolarra (L),221.0,500 or more,22.0,Bounded Locality,1.3022,221007.0,Boolarra (L),221.0,500 or more,22.0,Bounded Locality,1.3022,
703,221009,Boort (L),221.0,500 or more,22.0,Bounded Locality,2.358,221008.0,Boort (L),221.0,500 or more,22.0,Bounded Locality,2.358,
704,221010,Briagolong (L),221.0,500 or more,22.0,Bounded Locality,1.1186,221009.0,Briagolong (L),221.0,500 or more,22.0,Bounded Locality,1.1186,
705,221011,Bruthen (L),221.0,500 or more,22.0,Bounded Locality,6.5978,221010.0,Bruthen (L),221.0,500 or more,22.0,Bounded Locality,6.5978,
706,221012,Bushfield - Woodford (L),221.0,500 or more,22.0,Bounded Locality,3.4104,221011.0,Bushfield - Woodford (L),221.0,500 or more,22.0,Bounded Locality,3.4104,
707,221013,Cabarita (L),221.0,500 or more,22.0,Bounded Locality,4.6987,221012.0,Cabarita (L),221.0,500 or more,22.0,Bounded Locality,4.6987,
708,221014,Cannons Creek (L),221.0,500 or more,22.0,Bounded Locality,1.2631,221013.0,Cannons Creek (L),221.0,500 or more,22.0,Bounded Locality,1.2631,
709,221015,Cape Paterson (L),221.0,500 or more,22.0,Bounded Locality,1.4157,221014.0,Cape Paterson (L),221.0,500 or more,22.0,Bounded Locality,1.4157,
710,222014,Cape Schanck (L),222.0,200 to 499,22.0,Bounded Locality,4.5612,221015.0,Cape Schanck (L),221.0,500 or more,22.0,Bounded Locality,4.5612,
711,221016,Cardigan Village (L),221.0,500 or more,22.0,Bounded Locality,0.7266,221016.0,Cardigan Village (L),221.0,500 or more,22.0,Bounded Locality,1.7293,
712,221017,Carisbrook (L),221.0,500 or more,22.0,Bounded Locality,4.2154,221017.0,Carisbrook (L),221.0,500 or more,22.0,Bounded Locality,4.2154,
713,221018,Charlton (L),221.0,500 or more,22.0,Bounded Locality,6.1952,221018.0,Charlton (L),221.0,500 or more,22.0,Bounded Locality,6.1952,
714,221019,Clunes (L) (Vic.),221.0,500 or more,22.0,Bounded Locality,13.626,221019.0,Clunes (L) (Vic.),221.0,500 or more,22.0,Bounded Locality,3.9939,
715,221020,Coleraine (L),221.0,500 or more,22.0,Bounded Locality,5.074,221020.0,Coleraine (L),221.0,500 or more,22.0,Bounded Locality,5.074,
716,222017,Dalyston (L),222.0,200 to 499,22.0,Bounded Locality,0.7871,221021.0,Dalyston (L),221.0,500 or more,22.0,Bounded Locality,0.7871,
717,221023,Dunkeld (L),221.0,500 or more,22.0,Bounded Locality,6.419,221022.0,Dunkeld (L),221.0,500 or more,22.0,Bounded Locality,6.419,
718,221024,Dunolly (L),221.0,500 or more,22.0,Bounded Locality,4.7289,221023.0,Dunolly (L),221.0,500 or more,22.0,Bounded Locality,4.7289,
719,221025,Eagle Point (L),221.0,500 or more,22.0,Bounded Locality,6.8654,221024.0,Eagle Point (L),221.0,500 or more,22.0,Bounded Locality,6.8654,
720,221027,Edenhope (L),221.0,500 or more,22.0,Bounded Locality,5.9777,221025.0,Edenhope (L),221.0,500 or more,22.0,Bounded Locality,5.9777,
721,221028,Eildon (L),221.0,500 or more,22.0,Bounded Locality,4.0015,221026.0,Eildon (L),221.0,500 or more,22.0,Bounded Locality,4.0015,
722,221029,Elmore (L),221.0,500 or more,22.0,Bounded Locality,2.0102,221027.0,Elmore (L),221.0,500 or more,22.0,Bounded Locality,2.0102,
723,221030,Flinders (L),221.0,500 or more,22.0,Bounded Locality,3.006,221028.0,Flinders (L),221.0,500 or more,22.0,Bounded Locality,3.006,
724,221031,Glengarry (L),221.0,500 or more,22.0,Bounded Locality,1.0943,221029.0,Glengarry (L),221.0,500 or more,22.0,Bounded Locality,1.0943,
725,222030,Golden Beach - Paradise Beach (L),222.0,200 to 499,22.0,Bounded Locality,9.8671,221030.0,Golden Beach - Paradise Beach (L),221.0,500 or more,22.0,Bounded Locality,9.8671,
726,222032,Gordon (L),222.0,200 to 499,22.0,Bounded Locality,1.3015,221031.0,Gordon (L),221.0,500 or more,22.0,Bounded Locality,1.3015,
727,221034,Harcourt (L),221.0,500 or more,22.0,Bounded Locality,2.2796,221032.0,Harcourt (L),221.0,500 or more,22.0,Bounded Locality,2.2796,
728,221035,Hopetoun (L) (Vic.),221.0,500 or more,22.0,Bounded Locality,3.2452,221033.0,Hopetoun (L) (Vic.),221.0,500 or more,22.0,Bounded Locality,3.2452,
729,221036,Hopetoun Park (L),221.0,500 or more,22.0,Bounded Locality,7.4241,221034.0,Hopetoun Park (L),221.0,500 or more,22.0,Bounded Locality,7.4241,
730,221037,Inglewood (L) (Vic.),221.0,500 or more,22.0,Bounded Locality,3.5256,221035.0,Inglewood (L) (Vic.),221.0,500 or more,22.0,Bounded Locality,3.5256,
731,221038,Inverleigh (L),221.0,500 or more,22.0,Bounded Locality,4.1039,221036.0,Inverleigh (L),221.0,500 or more,22.0,Bounded Locality,4.1039,
732,221039,Kaniva (L),221.0,500 or more,22.0,Bounded Locality,2.9539,221037.0,Kaniva (L),221.0,500 or more,22.0,Bounded Locality,2.9539,
733,221041,Kinglake West (L),221.0,500 or more,22.0,Bounded Locality,6.1292,221038.0,Kinglake West (L),221.0,500 or more,22.0,Bounded Locality,6.1292,
734,221042,Lake Boga (L),221.0,500 or more,22.0,Bounded Locality,11.1946,221039.0,Lake Boga (L),221.0,500 or more,22.0,Bounded Locality,11.1946,
735,221043,Lake Tyers Beach (L),221.0,500 or more,22.0,Bounded Locality,1.1196,221040.0,Lake Tyers Beach (L),221.0,500 or more,22.0,Bounded Locality,1.1196,
736,221044,Lethbridge (L),221.0,500 or more,22.0,Bounded Locality,2.8499,221041.0,Lethbridge (L),221.0,500 or more,22.0,Bounded Locality,2.8499,
737,222047,Lindenow (L),222.0,200 to 499,22.0,Bounded Locality,1.3932,221042.0,Lindenow (L),221.0,500 or more,22.0,Bounded Locality,1.3932,
738,221045,Loch Sport (L),221.0,500 or more,22.0,Bounded Locality,6.2093,221043.0,Loch Sport (L),221.0,500 or more,22.0,Bounded Locality,6.2093,
739,221046,Mallacoota (L),221.0,500 or more,22.0,Bounded Locality,6.4063,221044.0,Mallacoota (L),221.0,500 or more,22.0,Bounded Locality,6.4063,
740,221047,Malmsbury (L),221.0,500 or more,22.0,Bounded Locality,3.0342,221045.0,Malmsbury (L),221.0,500 or more,22.0,Bounded Locality,3.0342,
741,221048,Marong (L),221.0,500 or more,22.0,Bounded Locality,2.6635,221046.0,Marong (L),221.0,500 or more,22.0,Bounded Locality,2.6635,
742,221049,Maryknoll (L),221.0,500 or more,22.0,Bounded Locality,3.366,221047.0,Maryknoll (L),221.0,500 or more,22.0,Bounded Locality,3.366,
743,222057,Meeniyan (L),222.0,200 to 499,22.0,Bounded Locality,1.8264,221048.0,Meeniyan (L),221.0,500 or more,22.0,Bounded Locality,1.8264,
744,221051,Moriac (L),221.0,500 or more,22.0,Bounded Locality,1.4157,221049.0,Moriac (L),221.0,500 or more,22.0,Bounded Locality,1.4157,
745,221052,Murchison (L),221.0,500 or more,22.0,Bounded Locality,2.8335,221050.0,Murchison (L),221.0,500 or more,22.0,Bounded Locality,2.8335,
746,221053,Murtoa (L),221.0,500 or more,22.0,Bounded Locality,3.1153,221051.0,Murtoa (L),221.0,500 or more,22.0,Bounded Locality,3.1153,
747,221054,Nar Nar Goon (L),221.0,500 or more,22.0,Bounded Locality,0.8426,221052.0,Nar Nar Goon (L),221.0,500 or more,22.0,Bounded Locality,0.8426,
748,221056,Newlands Arm (L),221.0,500 or more,22.0,Bounded Locality,1.685,221053.0,Newlands Arm (L),221.0,500 or more,22.0,Bounded Locality,1.685,
749,221057,Newstead (L),221.0,500 or more,22.0,Bounded Locality,3.3163,221054.0,Newstead (L),221.0,500 or more,22.0,Bounded Locality,3.3163,
750,222070,Nichols Point (L),222.0,200 to 499,22.0,Bounded Locality,1.7888,221055.0,Nichols Point (L),221.0,500 or more,22.0,Bounded Locality,1.7888,
751,222074,Nyah West (L),222.0,200 to 499,22.0,Bounded Locality,1.0712,221056.0,Nyah West (L),221.0,500 or more,22.0,Bounded Locality,1.0712,
752,221058,Nyora (L),221.0,500 or more,22.0,Bounded Locality,2.4499,221057.0,Nyora (L),221.0,500 or more,22.0,Bounded Locality,2.4499,
753,222076,Oxley (L),222.0,200 to 499,22.0,Bounded Locality,1.5126,221058.0,Oxley (L),221.0,500 or more,22.0,Bounded Locality,1.5126,
754,221059,Porepunkah (L),221.0,500 or more,22.0,Bounded Locality,1.8889,221059.0,Porepunkah (L),221.0,500 or more,22.0,Bounded Locality,1.8889,
755,221060,Raymond Island (L),221.0,500 or more,22.0,Bounded Locality,7.5986,221060.0,Raymond Island (L),221.0,500 or more,22.0,Bounded Locality,7.5986,
756,222089,Rhyll (L),222.0,200 to 499,22.0,Bounded Locality,0.9184,221061.0,Rhyll (L),221.0,500 or more,22.0,Bounded Locality,0.9184,
757,221062,Rushworth (L),221.0,500 or more,22.0,Bounded Locality,4.5501,221062.0,Rushworth (L),221.0,500 or more,22.0,Bounded Locality,4.5501,
758,221063,Sea Lake (L),221.0,500 or more,22.0,Bounded Locality,2.321,221063.0,Sea Lake (L),221.0,500 or more,22.0,Bounded Locality,2.321,
759,221064,Seville East (L),221.0,500 or more,22.0,Bounded Locality,0.7478,221064.0,Seville East (L),221.0,500 or more,22.0,Bounded Locality,0.7478,
760,222094,Shoreham (L),222.0,200 to 499,22.0,Bounded Locality,2.8636,221065.0,Shoreham (L),221.0,500 or more,22.0,Bounded Locality,2.8636,
761,221065,Smythesdale (L),221.0,500 or more,22.0,Bounded Locality,5.9201,221066.0,Smythesdale (L),221.0,500 or more,22.0,Bounded Locality,5.9201,
762,221066,Strathmerton (L),221.0,500 or more,22.0,Bounded Locality,1.3106,221067.0,Strathmerton (L),221.0,500 or more,22.0,Bounded Locality,1.3106,
763,222100,Sunset Strip (L),222.0,200 to 499,22.0,Bounded Locality,1.1012,221068.0,Sunset Strip (L),221.0,500 or more,22.0,Bounded Locality,1.1012,
764,221067,Surf Beach - Sunderland Bay (L),221.0,500 or more,22.0,Bounded Locality,1.5868,221069.0,Surf Beach - Sunderland Bay (L),221.0,500 or more,22.0,Bounded Locality,1.5868,
765,221068,Tallangatta (L),221.0,500 or more,22.0,Bounded Locality,1.6035,221070.0,Tallangatta (L),221.0,500 or more,22.0,Bounded Locality,1.6035,
766,221070,Timboon (L),221.0,500 or more,22.0,Bounded Locality,2.9754,221071.0,Timboon (L),221.0,500 or more,22.0,Bounded Locality,2.9754,
767,222107,Toongabbie (L),222.0,200 to 499,22.0,Bounded Locality,1.5312,221072.0,Toongabbie (L),221.0,500 or more,22.0,Bounded Locality,1.5312,
768,221071,Traralgon South (L),221.0,500 or more,22.0,Bounded Locality,4.8251,221073.0,Traralgon South (L),221.0,500 or more,22.0,Bounded Locality,4.8251,
769,221072,Trentham (L),221.0,500 or more,22.0,Bounded Locality,2.3458,221074.0,Trentham (L),221.0,500 or more,22.0,Bounded Locality,2.3458,
770,221073,Ventnor (L),221.0,500 or more,22.0,Bounded Locality,2.873,221075.0,Ventnor (L),221.0,500 or more,22.0,Bounded Locality,2.873,
771,221074,Venus Bay (L),221.0,500 or more,22.0,Bounded Locality,17.3263,221076.0,Venus Bay (L),221.0,500 or more,22.0,Bounded Locality,17.3263,
